id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,occupancy_rate,estimated_annual_revenue,revenue_per_available_day,host_type,host_performance_score,neighbourhood_average_price,demand_score,days_since_last_review,city_average_price,price_index,price_category,minimum_nights_bucket
16338772,Spacious 1-Bdrm Apartment In West Seattle,43428773,Daniel,West Seattle,Gatewood,47.54446,-122.38407,Entire Home/Apt,$90.00,2,72,5/25/2020,1.71,1,14,Seattle,96.20%,"$31,590.00",86.58,Individual,118.44,$144.50,0.70,198,$228.97,0.39,Budget,2–3 Nights
25088483,Warm Light-Filled California Designer Bungalow,9328299,Estelle,City Of Los Angeles,Highland Park,34.1283,-118.18484,Entire Home/Apt,$150.00,30,68,11/30/2019,2.41,1,139,Los Angeles,61.90%,"$33,900.00",92.85,Individual,101.44,$128.50,1.16,375,$230.70,0.65,Budget,8–30 Nights
38892121,"Kaanapali Alii Resort 475- Lanai, Ac, Pools.",149306068,Crystal,Maui,Lahaina,20.91881,-156.69584,Entire Home/Apt,$355.00,4,0,,0,86,267,Hawaii,26.80%,"$34,790.00",95.14,Commercial Operator,0.00,$368.52,-1.02,,$316.90,1.12,Average,4–7 Nights
37060308,New Listing! Cozy Remodeled Apt Near The Uw!,29231103,Jackie,University District,University District,47.66928,-122.31084,Entire Home/Apt,$110.00,2,0,,0,1,184,Seattle,49.60%,"$19,910.00",54.56,Individual,0.00,$91.91,-1.43,,$228.97,0.48,Budget,2–3 Nights
27914207,Waikoloa Beach Villas C3,210201770,Red Awning,Hawaii,South Kohala,19.91651,-155.87771,Entire Home/Apt,$234.00,1,1,12/10/2018,0.04,35,336,Hawaii,7.90%,"$6,786.00",18.486,Commercial Operator,0.00,$385.94,-1.18,730,$316.90,0.74,Budget,1 Night
15119765,Tannen Garden Apartment (30 Night Minimum Stay),32195689,Esther,Honolulu,Primary Urban Center,21.35606,-157.89506,Private Room,$40.00,30,89,1/23/2020,1.87,2,261,Hawaii,28.50%,"$4,160.00",11.4,Small Operator,23.72,$219.00,0.98,321,$316.90,0.13,Budget,8–30 Nights
39614614,"2Bd Townhouse Near Expedia, Amazon, Discovery Park",58586591,A.C.,Magnolia,Lawton Park,47.66114,-122.3987,Entire Home/Apt,$125.00,31,15,3/18/2020,1.97,4,13,Seattle,96.40%,"$44,000.00",120.5,Small Operator,7.12,$218.00,0.02,266,$228.97,0.55,Budget,31–90 Nights
31208257,[V] Private Bedroom Bath In Tuscany Villa,233384266,Chelsea,Not Specified,Sequoyah,37.76582,-122.13533,Private Room,$68.00,1,41,12/16/2019,3.3,3,44,Oakland,87.90%,"$21,828.00",59.772,Small Operator,39.64,$63.50,1.14,359,$157.03,0.43,Budget,1 Night
38878682,Luxury Master Room Near Beach Lax Rarely Available,1862241,Jemie,Other Cities,Hawthorne,33.91547,-118.37826,Private Room,$53.00,30,2,8/15/2020,0.21,4,180,Los Angeles,50.70%,"$9,805.00",26.871,Small Operator,0.05,$77.33,-1.37,116,$230.70,0.23,Budget,8–30 Nights
35520721,A Treasure By The Water,26543881,Walt Daisy,Queens,Rockaway Beach,40.58447,-73.81704,Entire Home/Apt,$175.00,3,5,8/18/2019,0.33,1,156,New York City,57.30%,"$36,575.00",100.275,Individual,0.95,$149.00,-1.04,479,$162.83,1.07,Average,2–3 Nights
41668852,Entire Private Studio!!Comfy And Cozy!,157337532,Henry,Queens,College Point,40.78006,-73.84437,Entire Home/Apt,$84.00,2,13,9/5/2020,1.73,4,0,New York City,100.00%,"$30,660.00",84,Small Operator,5.62,$84.00,-0.22,95,$162.83,0.52,Budget,2–3 Nights
30802101,La Caseta- Upstairs Tropical Home Close To The Ocean,19472861,Megan + Vicent,Hawaii,North Kona,19.56446,-155.96292,Entire Home/Apt,$189.00,3,49,4/24/2020,2.41,3,181,Hawaii,50.40%,"$34,776.00",95.256,Small Operator,19.84,$286.83,0.93,229,$316.90,0.6,Budget,2–3 Nights
9514805,Brooklyn Family Getaway,912101,Adrian,Brooklyn,Prospect Heights,40.67806,-73.96735,Entire Home/Apt,$180.00,5,0,,0,1,0,New York City,100.00%,"$65,700.00",180,Individual,0.00,$105.00,-1.31,,$162.83,1.11,Average,4–7 Nights
39628476,"Margaritaville, New Studio Near Broadway And Hof",12785722,Scott,Not Specified,District 19,36.15551,-86.7757,Entire Home/Apt,$178.00,1,6,2/29/2020,0.6,6,0,Nashville,100.00%,"$64,970.00",178,Professional,0.60,$229.87,-0.86,284,$223.27,0.8,Budget,1 Night
15095434,Country-Like Setting! Short Drive To Downtown!,92634357,Ruthy Roger,Not Specified,78749,30.21389,-97.85037,Entire Home/Apt,$70.00,1,373,9/13/2020,7.72,2,347,Austin,4.90%,"$1,260.00",3.43,Small Operator,70.55,$95.67,9.02,87,$267.45,0.26,Budget,1 Night
42927825,Chic Spacious Soha One Bedroom Apartment 10334,314410176,Kady,Manhattan,Harlem,40.80583,-73.95176,Entire Home/Apt,$160.00,30,2,8/22/2020,0.6,3,220,New York City,39.70%,"$23,200.00",63.52,Small Operator,0.16,$114.51,-0.95,109,$162.83,0.98,Average,8–30 Nights
1577455,Awesome Santa Monica Spectacular Ocean Views,489690,Shelley,Other Cities,Santa Monica,34.01415,-118.49968,Entire Home/Apt,$199.00,3,4,8/30/2015,0.05,13,359,Los Angeles,1.60%,"$1,194.00",3.184,Professional,0.00,$169.33,-1.19,1928,$230.70,0.86,Average,2–3 Nights
980406,Amazing Oceanfront Corner 2 Br - Incredible View!,8184593,Marc,Not Specified,Pacific Beach,32.80122,-117.25749,Entire Home/Apt,$358.00,3,5,4/24/2019,0.06,19,241,San Diego,34.00%,"$44,392.00",121.72,Professional,0.01,$660.48,-0.90,595,$306.57,1.17,Average,2–3 Nights
17541581,Breathtaking Views Of Hanalei Bay Bali Hai,65796603,Cia,Kauai,North Shore Kauai,22.22019,-159.4939,Entire Home/Apt,$229.00,3,62,2/25/2020,1.48,4,313,Hawaii,14.20%,"$11,908.00",32.518,Small Operator,3.26,$313.74,0.63,288,$316.90,0.72,Budget,2–3 Nights
21579627,The Little Stone House/Upstairs,156933849,Larry,Not Specified,District 35,36.05233,-86.93714,Entire Home/Apt,$45.00,30,3,4/18/2020,0.09,2,289,Nashville,20.80%,"$3,420.00",9.36,Small Operator,0.03,$52.00,-1.44,235,$223.27,0.2,Budget,8–30 Nights
36240213,Paradise In San Diego *Free Ride From Airport*,5640335,May,Not Specified,Mission Valley,32.77349,-117.14027,Private Room,$80.00,30,0,,0,4,329,San Diego,9.90%,"$2,880.00",7.92,Small Operator,0.00,$80.00,-1.48,,$306.57,0.26,Budget,8–30 Nights
1089619,"Bright, Huge Room In 3 Bedroom Apt.",5986790,Gen,Manhattan,Washington Heights,40.83535,-73.94334,Private Room,$55.00,31,40,8/26/2020,5.85,6,0,New York City,100.00%,"$20,075.00",55,Professional,39.00,$110.96,2.64,105,$162.83,0.34,Budget,31–90 Nights
12133488,Maui Kamaole F101- 1Br Garden View Condo!,2154262,Condominium Rentals Hawaii,Maui,Kihei-Makena,20.70854,-156.44415,Entire Home/Apt,$162.00,4,0,,0,284,338,Hawaii,7.40%,"$4,374.00",11.988,Commercial Operator,0.00,$439.27,-1.34,,$316.90,0.51,Budget,4–7 Nights
15177167,Windy City Piggy - A One Of A Kind Stay,67664674,Kim,Not Specified,Lake View,41.93667,-87.65938,Private Room,$89.00,1,35,9/6/2019,0.73,3,0,Chicago,100.00%,"$32,485.00",89,Small Operator,8.52,$255.75,-0.47,460,$152.45,0.58,Budget,1 Night
17569587,3 Private Bed/Bath Suites. Best Location Discounts,119293882,Angela,Not Specified,District 24,36.15304,-86.827,Private Room,$50.00,30,91,1/19/2020,2.18,1,179,Nashville,51.00%,"$9,300.00",25.5,Individual,101.17,$211.55,1.21,325,$223.27,0.22,Budget,8–30 Nights
44183108,Beautiful And Spacious 2Br In Murray Hill,2867137,Avi,Manhattan,Murray Hill,40.74462,-73.97337,Entire Home/Apt,$170.00,30,0,,0,18,365,New York City,0.00%,$0.00,0,Professional,0.00,$162.05,-1.33,,$162.83,1.04,Average,8–30 Nights
19985199,Workspace Room 2 - 2,9864136,Anthony,Brooklyn,Bushwick,40.68507,-73.91329,Private Room,$36.00,2,6,1/12/2019,0.16,23,340,New York City,6.80%,$900.00,2.448,Commercial Operator,0.00,$85.27,-1.36,697,$162.83,0.22,Budget,2–3 Nights
11552875,Vintage! Pet Bike Friendly Near Hawthorne Cafes!,22907810,Laurie,Not Specified,Buckman,45.51348,-122.64266,Entire Home/Apt,$140.00,31,28,3/30/2019,0.53,1,0,Portland,100.00%,"$51,100.00",140,Individual,14.84,$216.75,-0.62,620,$142.97,0.98,Average,31–90 Nights
21264478,Desire Shared Living,146632340,Lawrence,Not Specified,St. Claude,29.97594,-90.03746,Shared Room,$35.00,2,24,2/3/2020,0.73,4,252,New Orleans,31.00%,"$3,955.00",10.85,Small Operator,1.36,$100.50,-0.74,310,$158.95,0.22,Budget,2–3 Nights
41850125,Style In The City: Apartment In Times Square,9738823,Sam,Manhattan,Hell'S Kitchen,40.76288,-73.98607,Private Room,$54.00,1,4,9/3/2020,0.58,3,61,New York City,83.30%,"$16,416.00",44.982,Small Operator,0.64,$328.08,-1.11,97,$162.83,0.33,Budget,1 Night
23323007,Centrally Located Historic New Orleans Home,37360129,Travis,Not Specified,Mid-City,29.97255,-90.09836,Entire Home/Apt,$222.00,1,90,3/18/2020,2.94,1,112,New Orleans,69.30%,"$56,166.00",153.846,Individual,183.37,$140.63,1.94,266,$158.95,1.4,Premium,1 Night
28342379,Watch Rain Fall Inside Your Home Into The Indoor Water Feature. Amazing Entry Across An Indoor Pond. Expansive Unfettered Ocean Views - Waterfall House,97994165,Dustin,Hawaii,North Kona,19.57643,-155.95699,Entire Home/Apt,$681.00,1,51,9/8/2020,2.14,1,265,Hawaii,27.40%,"$68,100.00",186.594,Individual,29.90,$286.83,1.61,92,$316.90,2.15,Premium,1 Night
7713639,Dupont Adams Morgan Chic Haven,39742620,Arlene,Not Specified,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9175,-77.04254,Entire Home/Apt,$119.00,2,63,3/1/2020,1.05,5,229,Washington D.C.,37.30%,"$16,184.00",44.387,Small Operator,4.93,$225.69,0.21,283,$175.34,0.68,Budget,2–3 Nights
438860,1 Bedroom - Condo On The Beach,1889394,Juan,Not Specified,Fort Lauderdale,26.17716,-80.09776,Entire Home/Apt,$125.00,2,91,5/25/2020,0.96,1,273,Broward County,25.20%,"$11,500.00",31.5,Individual,22.01,$314.69,0.60,198,$253.11,0.49,Budget,2–3 Nights
1137093,Triplex Penthouse In New York,5446918,Paresh,Brooklyn,Williamsburg,40.71643,-73.94906,Entire Home/Apt,$300.00,10,43,1/1/2020,0.48,1,311,New York City,14.80%,"$16,200.00",44.4,Individual,3.05,$125.13,-0.15,343,$162.83,1.84,Premium,8–30 Nights
37881883,"Close To Museums, Grove, Hollywood, Beverly Hills",121397401,Christie,City Of Los Angeles,Mid-Wilshire,34.04973,-118.33861,Entire Home/Apt,$131.00,1,17,6/9/2020,1.49,1,89,Los Angeles,75.60%,"$36,156.00",99.036,Individual,19.15,$175.75,-0.23,183,$230.70,0.57,Budget,1 Night
9027524,Lux 1Br San Jose Apt By Light Rail W/Wifi,9419684,Mike,Not Specified,San Jose,37.33572,-121.88671,Entire Home/Apt,$228.00,4,6,1/2/2019,0.12,29,169,San Clara Country,53.70%,"$44,688.00",122.436,Commercial Operator,0.01,$117.92,-1.07,707,$167.26,1.36,Premium,4–7 Nights
41129703,Discounted Fisherman'S Wharf Hotel,262211596,Kevin,Not Specified,North Beach,37.80634,-122.41586,Private Room,$250.00,5,0,,0,79,0,San Francisco,100.00%,"$91,250.00",250,Commercial Operator,0.00,$284.50,-1.20,,$295.23,0.85,Average,4–7 Nights
40264701,"Hollywood Lake View, Dania Beach, South Florida",132301832,Cheris,Not Specified,Dania Beach,26.05033,-80.17357,Entire Home/Apt,$113.00,2,4,3/3/2020,1.03,1,47,Broward County,87.10%,"$35,934.00",98.423,Individual,3.59,$206.31,-0.74,281,$253.11,0.45,Budget,2–3 Nights
28833374,Lovely Family Home - Min 3 Months,55152664,Sophie,Not Specified,West Cambridge,42.38236,-71.13397,Entire Home/Apt,$300.00,91,0,,0,3,1,Cambridge,99.70%,"$109,200.00",299.1,Small Operator,0.00,$177.25,-1.11,,$157.40,1.91,Premium,91–180 Nights
42623913,"Luxury Style Living, Minutes Away From Broadway!",62566800,Dequinn,Not Specified,District 19,36.16517,-86.79337,Entire Home/Apt,$85.00,2,0,,0,1,0,Nashville,100.00%,"$31,025.00",85,Individual,0.00,$229.87,-1.47,,$223.27,0.38,Budget,2–3 Nights
39051648,Chicago Style Modern Bungalow...,179338681,Kristi,Not Specified,Humboldt Park,41.90985,-87.71418,Entire Home/Apt,$144.00,4,9,12/9/2020,0.83,1,82,Chicago,77.50%,"$40,752.00",111.6,Individual,5.79,$113.14,-0.73,0,$152.45,0.94,Average,4–7 Nights
333189,Charming Private Room In New-York,1697784,Jonathan,Brooklyn,Williamsburg,40.71179,-73.96449,Private Room,$89.00,1,49,2/29/2020,0.48,2,179,New York City,51.00%,"$16,554.00",45.39,Small Operator,6.00,$125.13,-0.41,284,$162.83,0.55,Budget,1 Night
9282848,Urban Retreat With Sauna,19863236,Jill,Not Specified,North Tabor,45.52305,-122.59908,Entire Home/Apt,$90.00,3,168,3/17/2020,3.03,1,34,Portland,90.70%,"$29,790.00",81.63,Individual,461.70,$96.67,3.00,267,$142.97,0.63,Budget,2–3 Nights
20017682,Panoramic Views From Contemporary Craftsman House,142134362,Mark,Rainier Valley,Mount Baker,47.59103,-122.28953,Entire Home/Apt,$565.00,3,32,1/1/2020,0.94,1,52,Seattle,85.80%,"$176,845.00",484.77,Individual,25.81,"$1,391.50",0.40,343,$228.97,2.47,Premium,2–3 Nights
13138525,"Fresh, Friendly Petworth Room!",41565910,Morgan,Not Specified,"Brightwood Park, Crestwood, Petworth",38.94953,-77.02516,Private Room,$35.00,7,1,8/27/2016,0.02,2,0,Washington D.C.,100.00%,"$12,775.00",35,Small Operator,0.01,$76.67,-1.53,1565,$175.34,0.2,Budget,4–7 Nights
20558095,Palm Aire Paradise,77005830,Michael,Not Specified,Fort Lauderdale,26.20949,-80.18656,Entire Home/Apt,$150.00,14,96,7/6/2020,2.94,2,314,Broward County,14.00%,"$7,650.00",21,Small Operator,19.76,$314.69,1.92,156,$253.11,0.59,Budget,8–30 Nights
30799727,Cozy And Clean Room. Easy Transportation,160923266,Mario,Brooklyn,Greenpoint,40.73324,-73.95101,Private Room,$70.00,5,0,,0,1,0,New York City,100.00%,"$25,550.00",70,Individual,0.00,$114.76,-1.50,,$162.83,0.43,Budget,4–7 Nights
41172954,2 Bedroom Vegas Strip Condo,20704144,William,Not Specified,Unincorporated Areas,36.09777,-115.16856,Entire Home/Apt,$188.00,2,13,9/8/2020,1.75,6,4,Clark County,98.90%,"$67,868.00",185.932,Professional,3.75,$215.51,-0.04,92,$191.70,0.98,Average,2–3 Nights
14072464,"Valhalla, A Mystical Norwegian Gathering Place.",84533377,Ward,Not Specified,Hennepin,44.88301,-93.38721,Entire Home/Apt,"$5,500.00",5,0,,0,3,362,Twin Cities Msa,0.80%,"$16,500.00",44,Small Operator,0.00,$483.20,7.53,,$556.88,9.88,Premium,4–7 Nights
13548844,Coastal City Charmer - Exclusive L.A. Neighborhood,1136313,Laurie,City Of Los Angeles,Pacific Palisades,34.0484,-118.51917,Private Room,$120.00,1,27,2/16/2020,0.54,3,363,Los Angeles,0.50%,$240.00,0.6,Small Operator,0.02,$406.91,-0.66,297,$230.70,0.52,Budget,1 Night
28815515,Mile High Duplex Apartment,6480883,Susy,Not Specified,Sun Valley,39.74633,-105.02459,Entire Home/Apt,$75.00,30,38,2/20/2020,2.41,1,311,Denver,14.80%,"$4,050.00",11.1,Individual,13.55,$64.75,0.56,293,$209.59,0.36,Budget,8–30 Nights
7462250,"Walk To Restaurants From A Peaceful, Sunny Backyard Cottage",16063650,Sarah Mark,West Seattle,Fairmount Park,47.55462,-122.38419,Entire Home/Apt,$99.00,1,448,6/13/2020,8.73,2,0,Seattle,100.00%,"$36,135.00",99,Small Operator,1955.52,$168.67,10.85,179,$228.97,0.43,Budget,1 Night
21966135,Modern Room + Private Bath In Soma,11546425,Pooja,Not Specified,South Of Market,37.77768,-122.40394,Private Room,$150.00,2,27,3/5/2019,0.8,1,0,San Francisco,100.00%,"$54,750.00",150,Individual,21.60,$218.68,-0.46,645,$295.23,0.51,Budget,2–3 Nights
13208164,Bright Cozy Room In The Heart Of San Diego,74022242,Rachel,Not Specified,Old Town,32.74349,-117.18493,Private Room,$65.00,1,60,9/16/2018,1.21,1,0,San Diego,100.00%,"$23,725.00",65,Individual,72.60,$195.33,0.17,815,$306.57,0.21,Budget,1 Night
40821760,***Perfect Place Near Lakes W/ King Bed! Sleeps 5,17495731,Luxtel,Not Specified,Hennepin,44.94519,-93.28309,Entire Home/Apt,$99.00,5,3,1/6/2020,0.46,7,145,Twin Cities Msa,60.30%,"$21,780.00",59.697,Professional,0.12,$483.20,-1.12,338,$556.88,0.18,Budget,4–7 Nights
40371175,*Luxury Duplex Loft* Across From Flatiron Building,188892696,Omair,Manhattan,Flatiron District,40.74231,-73.9908,Entire Home/Apt,$319.00,7,4,2/18/2020,0.46,1,66,New York City,81.90%,"$95,381.00",261.261,Individual,1.51,$234.50,-0.74,295,$162.83,1.96,Premium,4–7 Nights
42114989,276 2 Bedroom Condo,333676854,Red Awning,Maui,Kihei-Makena,20.70967,-156.4462,Entire Home/Apt,$269.00,1,0,,0,69,106,Hawaii,71.00%,"$69,671.00",190.99,Commercial Operator,0.00,$439.27,-1.16,,$316.90,0.85,Average,1 Night
16683931,Christmas Deal 50 Off Your Stay For Pet Care,18091928,Mackenzie,Queens,Jackson Heights,40.75414,-73.88921,Entire Home/Apt,$150.00,4,2,11/30/2019,0.1,1,11,New York City,97.00%,"$53,100.00",145.5,Individual,0.19,$84.67,-1.27,375,$162.83,0.92,Average,4–7 Nights
21397125,Private And Convenient Home For You,49189395,Joseph,Not Specified,Ocean View,37.7151,-122.46296,Private Room,$65.00,3,0,,0,1,177,San Francisco,51.50%,"$12,220.00",33.475,Individual,0.00,$71.80,-1.50,,$295.23,0.22,Budget,2–3 Nights
30426533,Mini Vacation Oasis Retreat,47508367,Tina,Not Specified,Unincorporated Areas,36.13723,-115.15215,Private Room,$400.00,2,1,3/12/2018,0.05,1,365,Clark County,0.00%,$0.00,0,Individual,0.00,$215.51,-0.90,1003,$191.70,2.09,Premium,2–3 Nights
37218076,Newly Renovated And Clean Apartment For Rent,243909277,John,Queens,Forest Hills,40.72315,-73.85412,Private Room,$70.00,4,1,6/30/2020,0.42,1,180,New York City,50.70%,"$12,950.00",35.49,Individual,0.21,$80.43,-1.23,162,$162.83,0.43,Budget,4–7 Nights
14203061,"Modern, Vegetarian Apartment - 1 Mile From Beach",866686,Belinda,Other Cities,Santa Monica,34.0151,-118.47561,Entire Home/Apt,$140.00,3,7,10/9/2019,0.28,1,0,Los Angeles,100.00%,"$51,100.00",140,Individual,1.96,$169.33,-1.10,427,$230.70,0.61,Budget,2–3 Nights
34944725,Willow Glen Charm,92208668,Junlong,Not Specified,San Jose,37.30848,-121.88782,Private Room,$50.00,1,69,11/3/2020,5.39,1,71,San Clara Country,80.50%,"$14,700.00",40.25,Individual,299.39,$117.92,2.81,36,$167.26,0.3,Budget,1 Night
41246029,20-Min Drive From The San Diego Zoo Complimentary Breakfast + Outdoor Pool,266049232,Leavetown,Not Specified,Carmel Mountain,32.99118,-117.0758,Entire Home/Apt,$183.00,2,0,,0,20,346,San Diego,5.20%,"$3,477.00",9.516,Professional,0.00,$116.50,-1.31,,$306.57,0.6,Budget,2–3 Nights
21152500,"Sun-Lit Sanctuary, 5 Min To Bustling Downtown!",4885768,Andy And Rachael,Not Specified,Ramsey,44.96932,-93.0707,Entire Home/Apt,$65.00,2,82,5/5/2020,2.6,8,314,Twin Cities Msa,14.00%,"$3,315.00",9.1,Professional,3.73,$384.21,1.35,218,$556.88,0.12,Budget,2–3 Nights
3583639,Secluded Hillcrest Garden Retreat.,18050659,Anthony,Not Specified,Midtown,32.75164,-117.14753,Private Room,$31.00,1,15,5/1/2016,0.21,1,0,San Diego,100.00%,"$11,315.00",31,Individual,3.15,$335.84,-1.20,1683,$306.57,0.1,Budget,1 Night
17751561,1 Bedroom Ocean Front Condo In Kahana - Sleeps 4 - Valley Isle 809,118578746,Chase 'N Rainbows,Maui,Lahaina,20.97232,-156.67817,Entire Home/Apt,$185.00,5,1,3/19/2018,0.03,157,271,Hawaii,25.80%,"$17,390.00",47.73,Commercial Operator,0.00,$368.52,-1.27,996,$316.90,0.58,Budget,4–7 Nights
10116734,Spacious Apartment D On 61St 1 Ave,180380802,Avner,Manhattan,Upper East Side,40.75979,-73.96079,Private Room,$85.00,2,49,12/29/2019,0.91,10,365,New York City,0.00%,$0.00,0,Professional,0.00,$217.13,-0.15,346,$162.83,0.52,Budget,2–3 Nights
29291486,"Central Location, Sleeps Up To 8, Family Friendly",12661040,Apple,Honolulu,Primary Urban Center,21.42768,-157.94606,Entire Home/Apt,$199.00,5,54,3/23/2020,2.39,2,159,Hawaii,56.40%,"$40,994.00",112.236,Small Operator,36.39,$219.00,1.01,261,$316.90,0.63,Budget,4–7 Nights
3283729,"Beautiful, Furnished Studio!",16596651,Gautam,Manhattan,Upper East Side,40.77787,-73.95104,Entire Home/Apt,$125.00,4,7,11/15/2015,0.09,1,0,New York City,100.00%,"$45,625.00",125,Individual,0.63,$217.13,-1.24,1851,$162.83,0.77,Budget,4–7 Nights
42780074,Spacious 2Bd Condo - Walk To Mission Bay Park,8534462,Barsala,Not Specified,Pacific Beach,32.80342,-117.21392,Entire Home/Apt,$210.00,2,0,,0,109,145,San Diego,60.30%,"$46,200.00",126.63,Commercial Operator,0.00,$660.48,-1.26,,$306.57,0.69,Budget,2–3 Nights
25871147,Large Luxury Loft In Tribeca,194377959,Natasha,Manhattan,Tribeca,40.7151,-74.0073,Private Room,$295.00,5,1,1/1/2020,0.12,1,89,New York City,75.60%,"$81,420.00",223.02,Individual,0.09,$373.73,-1.03,343,$162.83,1.81,Premium,4–7 Nights
37393364,One Of A Kind Grand Private Outdoor Patio,281832412,Maria,Manhattan,Lower East Side,40.71402,-73.98964,Entire Home/Apt,$799.00,4,20,3/15/2020,1.53,1,0,New York City,100.00%,"$291,635.00",799,Individual,30.60,$141.92,0.95,269,$162.83,4.91,Premium,4–7 Nights
10262958,1 Location- Perfect For Weddings Vacation,52766810,Bill,Newport,Newport,41.48698,-71.31447,Entire Home/Apt,$800.00,2,40,6/29/2020,0.8,1,304,Rhode Island,16.70%,"$48,800.00",133.6,Individual,5.34,$462.87,0.83,163,$275.02,2.91,Premium,2–3 Nights
24797144,Sweet Suite In Asheville Y'All!,187473767,Drew And Caroline,Not Specified,28803,35.49185,-82.53038,Entire Home/Apt,$82.00,1,192,5/9/2020,6.73,1,277,Asheville,24.10%,"$7,216.00",19.762,Individual,311.41,$156.67,5.60,214,$160.09,0.51,Budget,1 Night
42975089,Luxury Propertys,303031846,Jeffery,Not Specified,Pompano Beach,26.23298,-80.17214,Entire Home/Apt,$199.00,1,0,,0,4,365,Broward County,0.00%,$0.00,0,Small Operator,0.00,$192.92,-1.28,,$253.11,0.79,Budget,1 Night
39561772,Private Home In Brand-New Luxury Community At Waikoloa Resort,48697898,South Kohala,Hawaii,South Kohala,19.92853,-155.8557,Entire Home/Apt,$450.00,3,0,,0,81,363,Hawaii,0.50%,$900.00,2.25,Commercial Operator,0.00,$385.94,-0.86,,$316.90,1.42,Premium,2–3 Nights
28980678,"Stylish 2 Bedroom Apt, Vibrant Bklyn Neighborhood",20311036,Blu,Brooklyn,Bedford-Stuyvesant,40.68193,-73.93569,Entire Home/Apt,$189.00,3,26,10/3/2020,1.13,1,122,New York City,66.60%,"$45,927.00",125.874,Individual,19.57,$110.45,-0.21,67,$162.83,1.16,Average,2–3 Nights
44654849,La Perla On The Ocean,357957021,Jonathan,Manhattan,Flatiron District,40.74189,-73.98931,Entire Home/Apt,$150.00,20,0,,0,1,242,New York City,33.70%,"$18,450.00",50.55,Individual,0.00,$234.50,-1.36,,$162.83,0.92,Average,8–30 Nights
42999856,21 Day Stay At The Crescent Hotel,341892857,Crescent Hotel,Other Cities,Beverly Hills,34.07008,-118.40107,Private Room,$129.00,21,0,,0,2,52,Los Angeles,85.80%,"$40,377.00",110.682,Small Operator,0.00,$950.35,-1.40,,$230.70,0.56,Budget,8–30 Nights
18212346,Large Edwardian Home W/ Parking; Parks Museums,125735523,Diane,Not Specified,Inner Richmond,37.78394,-122.47852,Entire Home/Apt,$425.00,3,3,7/14/2017,0.08,1,0,San Francisco,100.00%,"$155,125.00",425,Individual,0.24,$168.73,-0.81,1244,$295.23,1.44,Premium,2–3 Nights
